,1,2
0,0.8372093023255814,0.16279069767441862
1,0.8372093023255814,0.16279069767441862
2,0.8372093023255814,0.16279069767441862
3,0.8372093023255814,0.16279069767441862
4,0.8372093023255814,0.16279069767441862
5,0.8372093023255814,0.16279069767441862
6,0.8372093023255814,0.16279069767441862
7,0.8372093023255814,0.16279069767441862
8,0.8372093023255814,0.16279069767441862
9,0.8372093023255814,0.16279069767441862
10,0.2692307692307692,0.7307692307692307
11,0.8372093023255814,0.16279069767441862
12,0.8372093023255814,0.16279069767441862
13,0.8372093023255814,0.16279069767441862
14,0.8372093023255814,0.16279069767441862
15,0.8372093023255814,0.16279069767441862
16,0.8372093023255814,0.16279069767441862
17,0.8372093023255814,0.16279069767441862
18,0.2692307692307692,0.7307692307692307
19,0.8372093023255814,0.16279069767441862
20,0.8372093023255814,0.16279069767441862
21,0.8372093023255814,0.16279069767441862
22,0.8372093023255814,0.16279069767441862
23,0.8372093023255814,0.16279069767441862
24,0.8372093023255814,0.16279069767441862
25,0.8372093023255814,0.16279069767441862
26,0.8372093023255814,0.16279069767441862
27,0.8372093023255814,0.16279069767441862
28,0.8372093023255814,0.16279069767441862
29,0.8372093023255814,0.16279069767441862
30,0.8372093023255814,0.16279069767441862
31,0.8372093023255814,0.16279069767441862
32,0.8372093023255814,0.16279069767441862
33,0.8372093023255814,0.16279069767441862
34,0.8372093023255814,0.16279069767441862
35,0.8372093023255814,0.16279069767441862
36,0.8372093023255814,0.16279069767441862
37,0.8372093023255814,0.16279069767441862
38,0.037037037037037035,0.9629629629629629
39,0.037037037037037035,0.9629629629629629
40,0.8372093023255814,0.16279069767441862
41,0.8372093023255814,0.16279069767441862
42,0.8372093023255814,0.16279069767441862
43,0.037037037037037035,0.9629629629629629
44,0.8372093023255814,0.16279069767441862
45,0.037037037037037035,0.9629629629629629
46,0.037037037037037035,0.9629629629629629
47,0.037037037037037035,0.9629629629629629
48,0.8372093023255814,0.16279069767441862
49,0.8372093023255814,0.16279069767441862
50,0.2692307692307692,0.7307692307692307
51,0.037037037037037035,0.9629629629629629
52,0.037037037037037035,0.9629629629629629
53,0.8372093023255814,0.16279069767441862
54,0.037037037037037035,0.9629629629629629
55,0.037037037037037035,0.9629629629629629
56,0.037037037037037035,0.9629629629629629
57,0.2692307692307692,0.7307692307692307
58,0.2692307692307692,0.7307692307692307
59,0.2692307692307692,0.7307692307692307
60,0.037037037037037035,0.9629629629629629
61,0.8372093023255814,0.16279069767441862
62,0.8372093023255814,0.16279069767441862
63,0.037037037037037035,0.9629629629629629
64,0.8372093023255814,0.16279069767441862
65,0.037037037037037035,0.9629629629629629
66,0.2692307692307692,0.7307692307692307
67,0.8372093023255814,0.16279069767441862
68,0.037037037037037035,0.9629629629629629
69,0.037037037037037035,0.9629629629629629
70,0.2692307692307692,0.7307692307692307
71,0.037037037037037035,0.9629629629629629
72,0.037037037037037035,0.9629629629629629
73,0.037037037037037035,0.9629629629629629
74,0.037037037037037035,0.9629629629629629
75,0.037037037037037035,0.9629629629629629
76,0.037037037037037035,0.9629629629629629
77,0.037037037037037035,0.9629629629629629
78,0.037037037037037035,0.9629629629629629
79,0.8372093023255814,0.16279069767441862
80,0.8372093023255814,0.16279069767441862
81,0.8372093023255814,0.16279069767441862
82,0.8372093023255814,0.16279069767441862
83,0.8372093023255814,0.16279069767441862
84,0.8372093023255814,0.16279069767441862
85,0.8372093023255814,0.16279069767441862
86,0.75,0.25
87,0.8372093023255814,0.16279069767441862
88,0.8372093023255814,0.16279069767441862
89,0.8372093023255814,0.16279069767441862
90,0.8372093023255814,0.16279069767441862
91,0.8372093023255814,0.16279069767441862
92,0.2692307692307692,0.7307692307692307
93,0.8372093023255814,0.16279069767441862
94,0.75,0.25
95,0.8372093023255814,0.16279069767441862
96,0.8372093023255814,0.16279069767441862
97,0.8372093023255814,0.16279069767441862
98,0.8372093023255814,0.16279069767441862
99,0.8372093023255814,0.16279069767441862
100,0.8372093023255814,0.16279069767441862
101,0.75,0.25
102,0.8372093023255814,0.16279069767441862
103,0.8372093023255814,0.16279069767441862
104,0.8372093023255814,0.16279069767441862
105,0.2692307692307692,0.7307692307692307
106,0.8372093023255814,0.16279069767441862
107,0.8372093023255814,0.16279069767441862
108,0.8372093023255814,0.16279069767441862
109,0.2692307692307692,0.7307692307692307
110,0.2692307692307692,0.7307692307692307
111,0.8372093023255814,0.16279069767441862
112,0.8372093023255814,0.16279069767441862
113,0.8372093023255814,0.16279069767441862
114,0.2692307692307692,0.7307692307692307
115,0.037037037037037035,0.9629629629629629
116,0.2692307692307692,0.7307692307692307
117,0.2692307692307692,0.7307692307692307
118,0.2692307692307692,0.7307692307692307
119,0.037037037037037035,0.9629629629629629
120,0.8372093023255814,0.16279069767441862
121,0.037037037037037035,0.9629629629629629
122,0.037037037037037035,0.9629629629629629
123,0.037037037037037035,0.9629629629629629
124,0.8372093023255814,0.16279069767441862
125,0.2692307692307692,0.7307692307692307
126,0.8372093023255814,0.16279069767441862
127,0.8372093023255814,0.16279069767441862
128,0.8372093023255814,0.16279069767441862
129,0.8372093023255814,0.16279069767441862
130,0.8372093023255814,0.16279069767441862
131,0.2692307692307692,0.7307692307692307
132,0.037037037037037035,0.9629629629629629
133,0.037037037037037035,0.9629629629629629
134,0.2692307692307692,0.7307692307692307
135,0.2692307692307692,0.7307692307692307
136,0.8372093023255814,0.16279069767441862
137,0.8372093023255814,0.16279069767441862
138,0.037037037037037035,0.9629629629629629
139,0.037037037037037035,0.9629629629629629
140,0.037037037037037035,0.9629629629629629
141,0.2692307692307692,0.7307692307692307
142,0.037037037037037035,0.9629629629629629
143,0.037037037037037035,0.9629629629629629
144,0.2692307692307692,0.7307692307692307
145,0.037037037037037035,0.9629629629629629
146,0.2692307692307692,0.7307692307692307
147,0.2692307692307692,0.7307692307692307
148,0.2692307692307692,0.7307692307692307
149,0.2692307692307692,0.7307692307692307
150,0.037037037037037035,0.9629629629629629
151,0.037037037037037035,0.9629629629629629
152,0.037037037037037035,0.9629629629629629
153,0.037037037037037035,0.9629629629629629
154,0.037037037037037035,0.9629629629629629
155,0.037037037037037035,0.9629629629629629
156,0.037037037037037035,0.9629629629629629
157,0.037037037037037035,0.9629629629629629
158,0.037037037037037035,0.9629629629629629
159,0.037037037037037035,0.9629629629629629
160,0.037037037037037035,0.9629629629629629
161,0.037037037037037035,0.9629629629629629
162,0.037037037037037035,0.9629629629629629
163,0.037037037037037035,0.9629629629629629
164,0.8372093023255814,0.16279069767441862
165,0.037037037037037035,0.9629629629629629
166,0.75,0.25
167,0.037037037037037035,0.9629629629629629
168,0.8372093023255814,0.16279069767441862
169,0.037037037037037035,0.9629629629629629
